Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2024-01-02 00:00:00-05:00,49.216575301212856,49.26754558758411,47.568495374432075,48.14117431640625,411254000,0.0,0.0,NVDA
2024-01-03 00:00:00-05:00,47.45855812854748,48.15716638258974,47.29364909537562,47.542510986328125,320896000,0.0,0.0,NVDA
2024-01-04 00:00:00-05:00,47.74040114665584,48.47299471292731,47.48154648897857,47.971275329589844,306535000,0.0,0.0,NVDA
2024-01-05 00:00:00-05:00,48.43501923291163,49.51941421396134,48.27910404671196,49.069664001464844,415039000,0.0,0.0,NVDA
2024-01-08 00:00:00-05:00,49.48443254074205,52.24589457837139,49.45144996976697,52.22390365600586,642510000,0.0,0.0,NVDA
2024-01-09 00:00:00-05:00,52.37182563719699,54.29475419696261,51.66121915258384,53.11041259765625,773100000,0.0,0.0,NVDA
2024-01-10 00:00:00-05:00,53.58614782430592,54.569597281107285,53.45921582315341,54.31973648071289,533796000,0.0,0.0,NVDA
2024-01-11 00:00:00-05:00,54.9683767860804,55.315183696465496,53.530178853161665,54.791473388671875,596759000,0.0,0.0,NVDA
2024-01-12 00:00:00-05:00,54.58958868273426,54.939396104159464,54.2997530407885,54.67953872680664,352994000,0.0,0.0,NVDA
2024-01-16 00:00:00-05:00,54.98736982997111,56.803355729677996,54.86943549694436,56.350608825683594,449580000,0.0,0.0,NVDA
2024-01-17 00:00:00-05:00,56.31563223188045,56.43956375115788,54.70952839048477,56.02179718017578,474394000,0.0,0.0,NVDA
2024-01-18 00:00:00-05:00,57.22811763397988,57.567928484455464,56.0757597125632,57.07520294189453,491650000,0.0,0.0,NVDA
2024-01-19 00:00:00-05:00,57.956711672124605,59.46687197330924,57.19313710812396,59.45787811279297,543501000,0.0,0.0,NVDA
2024-01-22 00:00:00-05:00,60.01556528618006,60.29740976678535,59.037110289114665,59.620784759521484,452955000,0.0,0.0,NVDA
2024-01-23 00:00:00-05:00,59.5368279679321,59.87663879045011,58.55237585802376,59.83966064453125,294654000,0.0,0.0,NVDA
2024-01-24 00:00:00-05:00,60.27042548611156,62.814006680232,59.90462813486255,61.32783508300781,560271000,0.0,0.0,NVDA
